"device_id","timestamp","sensor_type","value","unit"
"energy_sensor_001","2024-11-13T00:12:56.229828+00:00","energy","3.43","kWh"
"energy_sensor_001","2024-11-13T00:13:01.678350+00:00","energy","4.11","kWh"
"energy_sensor_001","2024-11-13T00:12:53.641821+00:00","energy","4.59","kWh"
"energy_sensor_001","2024-11-13T00:12:59.200229+00:00","energy","1.38","kWh"
"temp_sensor_001","2024-11-13T00:12:55.182381+00:00","temperature","23.72","Celsius"
"temp_sensor_001","2024-11-13T00:13:00.505064+00:00","temperature","23.95","Celsius"
"humidity_sensor_001","2024-11-13T00:13:03.961181+00:00","humidity","50.37","Percent"
"humidity_sensor_001","2024-11-13T00:13:09.967225+00:00","humidity","49.44","Percent"
"humidity_sensor_001","2024-11-13T00:13:06.626517+00:00","humidity","61.57","Percent"
"humidity_sensor_001","2024-11-13T00:13:12.624577+00:00","humidity","40.23","Percent"
"temp_sensor_001","2024-11-13T00:13:06.587392+00:00","temperature","19.79","Celsius"
"temp_sensor_001","2024-11-13T00:13:12.880307+00:00","temperature","21.2","Celsius"
"energy_sensor_001","2024-11-13T00:13:15.907729+00:00","energy","4.91","kWh"
"energy_sensor_001","2024-11-13T00:13:21.250132+00:00","energy","4.01","kWh"
"energy_sensor_001","2024-11-13T00:13:18.602152+00:00","energy","3.06","kWh"
"temp_sensor_001","2024-11-13T00:13:18.597563+00:00","temperature","20.42","Celsius"
"temp_sensor_001","2024-11-13T00:13:24.632689+00:00","temperature","22.44","Celsius"
"humidity_sensor_001","2024-11-13T00:13:30.623244+00:00","humidity","63.86","Percent"
"humidity_sensor_001","2024-11-13T00:13:35.693425+00:00","humidity","38.03","Percent"
"humidity_sensor_001","2024-11-13T00:13:28.255766+00:00","humidity","67.99","Percent"
"humidity_sensor_001","2024-11-13T00:13:33.351868+00:00","humidity","36.26","Percent"
"temp_sensor_001","2024-11-13T00:13:32.494072+00:00","temperature","20.58","Celsius"
"temp_sensor_001","2024-11-13T00:13:37.605813+00:00","temperature","24.19","Celsius"
"energy_sensor_001","2024-11-13T00:13:40.484148+00:00","energy","2.71","kWh"
"energy_sensor_001","2024-11-13T00:13:48.437661+00:00","energy","4.18","kWh"
"energy_sensor_001","2024-11-13T00:13:37.611401+00:00","energy","2.25","kWh"
"energy_sensor_001","2024-11-13T00:13:43.728384+00:00","energy","3.13","kWh"
"temp_sensor_001","2024-11-13T00:13:40.396564+00:00","temperature","23.44","Celsius"
"temp_sensor_001","2024-11-13T00:13:46.843337+00:00","temperature","20.38","Celsius"
"temp_sensor_001","2024-11-13T00:13:52.116432+00:00","temperature","19.27","Celsius"
"temp_sensor_001","2024-11-13T00:13:43.359553+00:00","temperature","22.51","Celsius"
"temp_sensor_001","2024-11-13T00:13:49.647062+00:00","temperature","20.65","Celsius"
"humidity_sensor_001","2024-11-13T00:13:54.551789+00:00","humidity","40.68","Percent"
"humidity_sensor_001","2024-11-13T00:14:00.245262+00:00","humidity","35.05","Percent"
"humidity_sensor_001","2024-11-13T00:13:51.808860+00:00","humidity","67.55","Percent"
"humidity_sensor_001","2024-11-13T00:13:57.625839+00:00","humidity","31.3","Percent"
"humidity_sensor_001","2024-11-13T00:14:02.563439+00:00","humidity","53.87","Percent"
"humidity_sensor_001","2024-11-13T00:14:07.282262+00:00","humidity","49.94","Percent"
"humidity_sensor_001","2024-11-13T00:14:12.604709+00:00","humidity","35.95","Percent"
"humidity_sensor_001","2024-11-13T00:14:04.946701+00:00","humidity","39.67","Percent"
"humidity_sensor_001","2024-11-13T00:14:09.554738+00:00","humidity","53.39","Percent"
"energy_sensor_001","2024-11-13T00:14:16.222590+00:00","energy","4.57","kWh"
"energy_sensor_001","2024-11-13T00:14:20.865800+00:00","energy","1.6","kWh"
"humidity_sensor_001","2024-11-13T00:14:17.155745+00:00","humidity","66.94","Percent"
"humidity_sensor_001","2024-11-13T00:14:21.837613+00:00","humidity","39.91","Percent"
"humidity_sensor_001","2024-11-13T00:14:14.890203+00:00","humidity","40.62","Percent"
"temp_sensor_001","2024-11-13T00:14:18.154185+00:00","temperature","22.97","Celsius"
"temp_sensor_001","2024-11-13T00:14:22.941847+00:00","temperature","21.11","Celsius"
"temp_sensor_001","2024-11-13T00:14:15.739740+00:00","temperature","21.23","Celsius"
"energy_sensor_001","2024-11-13T00:14:26.905651+00:00","energy","2.14","kWh"
"energy_sensor_001","2024-11-13T00:14:32.671080+00:00","energy","2.22","kWh"
"energy_sensor_001","2024-11-13T00:14:23.184037+00:00","energy","4.86","kWh"
"energy_sensor_001","2024-11-13T00:14:30.221824+00:00","energy","0.55","kWh"
"temp_sensor_001","2024-11-13T00:14:28.175042+00:00","temperature","18.71","Celsius"
"temp_sensor_001","2024-11-13T00:14:33.262389+00:00","temperature","22.09","Celsius"
"temp_sensor_001","2024-11-13T00:14:38.736830+00:00","temperature","24.13","Celsius"
"temp_sensor_001","2024-11-13T00:14:30.788445+00:00","temperature","24.5","Celsius"
"energy_sensor_001","2024-11-13T00:14:35.381018+00:00","energy","0.82","kWh"
"energy_sensor_001","2024-11-13T00:14:42.228800+00:00","energy","2.53","kWh"
"energy_sensor_001","2024-11-13T00:14:37.960410+00:00","energy","4.46","kWh"
"energy_sensor_001","2024-11-13T00:14:44.601280+00:00","energy","1.31","kWh"
"temp_sensor_001","2024-11-13T00:14:41.114367+00:00","temperature","22.94","Celsius"
"temp_sensor_001","2024-11-13T00:14:46.202961+00:00","temperature","18.16","Celsius"
"temp_sensor_001","2024-11-13T00:14:43.558178+00:00","temperature","20.49","Celsius"
"temp_sensor_001","2024-11-13T00:14:49.041394+00:00","temperature","23.01","Celsius"
"temp_sensor_001","2024-11-13T00:14:51.668830+00:00","temperature","23.39","Celsius"
"temp_sensor_001","2024-11-13T00:14:56.851953+00:00","temperature","21.42","Celsius"
"temp_sensor_001","2024-11-13T00:14:54.271913+00:00","temperature","18.08","Celsius"
"temp_sensor_001","2024-11-13T00:14:59.413962+00:00","temperature","21.38","Celsius"
"temp_sensor_001","2024-11-13T00:15:03.574422+00:00","temperature","18.22","Celsius"
"temp_sensor_001","2024-11-13T00:15:08.548991+00:00","temperature","18.84","Celsius"
"temp_sensor_001","2024-11-13T00:15:06.177580+00:00","temperature","24.19","Celsius"
"temp_sensor_001","2024-11-13T00:15:10.837220+00:00","temperature","20.14","Celsius"
"humidity_sensor_001","2024-11-13T00:15:12.751688+00:00","humidity","60.73","Percent"
"humidity_sensor_001","2024-11-13T00:15:17.904056+00:00","humidity","48.71","Percent"
"temp_sensor_001","2024-11-13T00:15:15.961088+00:00","temperature","21.33","Celsius"
"temp_sensor_001","2024-11-13T00:15:21.296470+00:00","temperature","22.14","Celsius"
"temp_sensor_001","2024-11-13T00:15:13.663516+00:00","temperature","19.35","Celsius"
"temp_sensor_001","2024-11-13T00:15:18.383690+00:00","temperature","19","Celsius"
"temp_sensor_001","2024-11-13T00:15:23.921226+00:00","temperature","20.32","Celsius"
"humidity_sensor_001","2024-11-13T00:15:22.988676+00:00","humidity","59.57","Percent"
"humidity_sensor_001","2024-11-13T00:15:28.026462+00:00","humidity","36.55","Percent"
"temp_sensor_001","2024-11-13T00:15:26.829602+00:00","temperature","20.79","Celsius"
"temp_sensor_001","2024-11-13T00:15:31.421478+00:00","temperature","19.58","Celsius"
"temp_sensor_001","2024-11-13T00:15:29.088342+00:00","temperature","18.03","Celsius"
"temp_sensor_001","2024-11-13T00:15:33.759656+00:00","temperature","24.03","Celsius"
"humidity_sensor_001","2024-11-13T00:15:35.574302+00:00","humidity","48.36","Percent"
"humidity_sensor_001","2024-11-13T00:15:40.591879+00:00","humidity","52.82","Percent"
"temp_sensor_001","2024-11-13T00:15:36.190748+00:00","temperature","20.84","Celsius"
"temp_sensor_001","2024-11-13T00:15:41.240113+00:00","temperature","21.26","Celsius"
"temp_sensor_001","2024-11-13T00:15:46.208570+00:00","temperature","24.9","Celsius"
"temp_sensor_001","2024-11-13T00:15:38.707168+00:00","temperature","19.23","Celsius"
"temp_sensor_001","2024-11-13T00:15:43.709079+00:00","temperature","21.51","Celsius"
"humidity_sensor_001","2024-11-13T00:15:45.656398+00:00","humidity","51","Percent"
"humidity_sensor_001","2024-11-13T00:15:51.100851+00:00","humidity","60.56","Percent"
"humidity_sensor_001","2024-11-13T00:15:48.219924+00:00","humidity","51.1","Percent"
"temp_sensor_001","2024-11-13T00:15:48.892179+00:00","temperature","22.3","Celsius"
"temp_sensor_001","2024-11-13T00:15:54.228729+00:00","temperature","24.53","Celsius"
"temp_sensor_001","2024-11-13T00:15:51.672154+00:00","temperature","20.96","Celsius"
"temp_sensor_001","2024-11-13T00:15:56.549756+00:00","temperature","20.63","Celsius"
"humidity_sensor_001","2024-11-13T00:15:55.885750+00:00","humidity","34.9","Percent"
"humidity_sensor_001","2024-11-13T00:16:02.576714+00:00","humidity","61.53","Percent"
"humidity_sensor_001","2024-11-13T00:16:07.250583+00:00","humidity","51.77","Percent"
"temp_sensor_001","2024-11-13T00:15:58.926319+00:00","temperature","23.54","Celsius"
"temp_sensor_001","2024-11-13T00:16:03.817827+00:00","temperature","18.79","Celsius"
"temp_sensor_001","2024-11-13T00:16:09.352755+00:00","temperature","21.08","Celsius"
"temp_sensor_001","2024-11-13T00:16:01.383290+00:00","temperature","18.11","Celsius"
"temp_sensor_001","2024-11-13T00:16:06.453567+00:00","temperature","23.33","Celsius"
"temp_sensor_001","2024-11-13T00:16:14.797763+00:00","temperature","20.65","Celsius"
"temp_sensor_001","2024-11-13T00:16:20.647912+00:00","temperature","20.93","Celsius"
"temp_sensor_001","2024-11-13T00:16:11.908707+00:00","temperature","24.52","Celsius"
"temp_sensor_001","2024-11-13T00:16:17.416632+00:00","temperature","18.24","Celsius"
"temp_sensor_001","2024-11-13T00:16:25.850833+00:00","temperature","19.45","Celsius"
"temp_sensor_001","2024-11-13T00:16:31.595794+00:00","temperature","22.01","Celsius"
"temp_sensor_001","2024-11-13T00:16:23.055032+00:00","temperature","19.97","Celsius"
"temp_sensor_001","2024-11-13T00:16:28.976883+00:00","temperature","22.43","Celsius"
"humidity_sensor_001","2024-11-13T00:16:33.739630+00:00","humidity","35.15","Percent"
"humidity_sensor_001","2024-11-13T00:16:39.628482+00:00","humidity","31.34","Percent"
"humidity_sensor_001","2024-11-13T00:16:30.818041+00:00","humidity","64.92","Percent"
"temp_sensor_001","2024-11-13T00:16:34.559770+00:00","temperature","18","Celsius"
"temp_sensor_001","2024-11-13T00:16:40.165174+00:00","temperature","24.96","Celsius"
"temp_sensor_001","2024-11-13T00:16:37.490795+00:00","temperature","21.25","Celsius"
"temp_sensor_001","2024-11-13T00:16:42.846424+00:00","temperature","19.99","Celsius"
"humidity_sensor_001","2024-11-13T00:16:44.971944+00:00","humidity","36","Percent"
"humidity_sensor_001","2024-11-13T00:16:50.851847+00:00","humidity","32.24","Percent"
"humidity_sensor_001","2024-11-13T00:16:42.304159+00:00","humidity","61.01","Percent"
"humidity_sensor_001","2024-11-13T00:16:47.984826+00:00","humidity","51.44","Percent"
"temp_sensor_001","2024-11-13T00:16:49.205648+00:00","temperature","18.19","Celsius"
"temp_sensor_001","2024-11-13T00:16:54.528007+00:00","temperature","18.57","Celsius"
"temp_sensor_001","2024-11-13T00:16:45.651431+00:00","temperature","21.83","Celsius"
"temp_sensor_001","2024-11-13T00:16:51.830861+00:00","temperature","23.83","Celsius"
"temp_sensor_001","2024-11-13T00:16:59.798600+00:00","temperature","19.97","Celsius"
"temp_sensor_001","2024-11-13T00:17:05.376307+00:00","temperature","18.41","Celsius"
"temp_sensor_001","2024-11-13T00:16:57.194833+00:00","temperature","23.46","Celsius"
"temp_sensor_001","2024-11-13T00:17:02.488802+00:00","temperature","19.82","Celsius"
"humidity_sensor_001","2024-11-13T00:17:13.032078+00:00","humidity","50.55","Percent"
"energy_sensor_001","2024-11-13T00:17:08.619747+00:00","energy","2.75","kWh"
"energy_sensor_001","2024-11-13T00:17:13.898180+00:00","energy","2.32","kWh"
"energy_sensor_001","2024-11-13T00:17:05.694485+00:00","energy","3.14","kWh"
"energy_sensor_001","2024-11-13T00:17:11.295294+00:00","energy","4.33","kWh"
"humidity_sensor_001","2024-11-13T00:17:15.775343+00:00","humidity","38.97","Percent"
"humidity_sensor_001","2024-11-13T00:17:21.492986+00:00","humidity","62.22","Percent"
"humidity_sensor_001","2024-11-13T00:17:26.862417+00:00","humidity","68.4","Percent"
"humidity_sensor_001","2024-11-13T00:17:18.628910+00:00","humidity","56.69","Percent"
"temp_sensor_001","2024-11-13T00:17:19.048903+00:00","temperature","18.84","Celsius"
"temp_sensor_001","2024-11-13T00:17:24.255170+00:00","temperature","24.51","Celsius"
"temp_sensor_001","2024-11-13T00:17:21.583924+00:00","temperature","20.29","Celsius"
"temp_sensor_001","2024-11-13T00:17:27.012106+00:00","temperature","23.81","Celsius"
"humidity_sensor_001","2024-11-13T00:17:32.613661+00:00","humidity","57.19","Percent"
"humidity_sensor_001","2024-11-13T00:17:37.911275+00:00","humidity","35.93","Percent"
"humidity_sensor_001","2024-11-13T00:17:29.526158+00:00","humidity","34.01","Percent"
"humidity_sensor_001","2024-11-13T00:17:35.249950+00:00","humidity","54.47","Percent"
"energy_sensor_001","2024-11-13T00:17:32.315512+00:00","energy","0.77","kWh"
"energy_sensor_001","2024-11-13T00:17:37.831470+00:00","energy","3.53","kWh"
"energy_sensor_001","2024-11-13T00:17:29.727472+00:00","energy","2.97","kWh"
"energy_sensor_001","2024-11-13T00:17:35.152024+00:00","energy","0.99","kWh"
"energy_sensor_001","2024-11-13T00:17:43.183718+00:00","energy","2.02","kWh"
"energy_sensor_001","2024-11-13T00:17:40.510594+00:00","energy","3.78","kWh"
"energy_sensor_001","2024-11-13T00:17:46.046258+00:00","energy","1.92","kWh"
"humidity_sensor_001","2024-11-13T00:17:50.275397+00:00","humidity","47.64","Percent"
"humidity_sensor_001","2024-11-13T00:18:00.672228+00:00","humidity","64.08","Percent"
"temp_sensor_001","2024-11-13T00:17:57.843226+00:00","temperature","23.11","Celsius"
"temp_sensor_001","2024-11-13T00:18:02.974483+00:00","temperature","20.29","Celsius"
"temp_sensor_001","2024-11-13T00:17:45.335005+00:00","temperature","19.15","Celsius"
"temp_sensor_001","2024-11-13T00:18:00.328302+00:00","temperature","19.5","Celsius"
"humidity_sensor_001","2024-11-13T00:18:03.339744+00:00","humidity","54.59","Percent"
"humidity_sensor_001","2024-11-13T00:18:09.246116+00:00","humidity","64.53","Percent"
"humidity_sensor_001","2024-11-13T00:18:05.629157+00:00","humidity","59.96","Percent"
"humidity_sensor_001","2024-11-13T00:18:11.882919+00:00","humidity","58.75","Percent"
"temp_sensor_001","2024-11-13T00:18:09.170040+00:00","temperature","20.95","Celsius"
"temp_sensor_001","2024-11-13T00:18:15.187108+00:00","temperature","24.39","Celsius"
"temp_sensor_001","2024-11-13T00:18:06.506266+00:00","temperature","22.4","Celsius"
"temp_sensor_001","2024-11-13T00:18:11.909726+00:00","temperature","18.89","Celsius"
"energy_sensor_001","2024-11-13T00:18:17.636812+00:00","energy","2.72","kWh"
"energy_sensor_001","2024-11-13T00:18:22.660033+00:00","energy","4.48","kWh"
"energy_sensor_001","2024-11-13T00:18:14.594848+00:00","energy","3.93","kWh"
"energy_sensor_001","2024-11-13T00:18:20.215366+00:00","energy","3.55","kWh"
"energy_sensor_001","2024-11-13T00:18:24.962510+00:00","energy","1.27","kWh"
"humidity_sensor_001","2024-11-13T00:18:26.477009+00:00","humidity","53.14","Percent"
"humidity_sensor_001","2024-11-13T00:18:31.348471+00:00","humidity","41.34","Percent"
"humidity_sensor_001","2024-11-13T00:18:36.181046+00:00","humidity","41.69","Percent"
"humidity_sensor_001","2024-11-13T00:18:29.050651+00:00","humidity","68.77","Percent"
"humidity_sensor_001","2024-11-13T00:18:33.663436+00:00","humidity","37.42","Percent"
"humidity_sensor_001","2024-11-13T00:18:41.288803+00:00","humidity","41.36","Percent"
"humidity_sensor_001","2024-11-13T00:18:46.749716+00:00","humidity","51.83","Percent"
"humidity_sensor_001","2024-11-13T00:18:38.663033+00:00","humidity","30.9","Percent"
"humidity_sensor_001","2024-11-13T00:18:44.005809+00:00","humidity","44.66","Percent"
"temp_sensor_001","2024-11-13T00:18:41.673618+00:00","temperature","18.44","Celsius"
"temp_sensor_001","2024-11-13T00:18:46.774449+00:00","temperature","19.15","Celsius"
"temp_sensor_001","2024-11-13T00:18:39.248157+00:00","temperature","22.82","Celsius"
"temp_sensor_001","2024-11-13T00:18:44.218399+00:00","temperature","24.33","Celsius"
"energy_sensor_001","2024-11-13T00:18:49.422535+00:00","energy","3.41","kWh"
"energy_sensor_001","2024-11-13T00:18:54.965377+00:00","energy","4.28","kWh"
"energy_sensor_001","2024-11-13T00:18:52.200136+00:00","energy","4.41","kWh"
"energy_sensor_001","2024-11-13T00:18:57.602260+00:00","energy","1.88","kWh"
"temp_sensor_001","2024-11-13T00:18:52.194562+00:00","temperature","21.67","Celsius"
"temp_sensor_001","2024-11-13T00:18:57.599207+00:00","temperature","20.19","Celsius"
"energy_sensor_001","2024-11-13T00:19:02.976629+00:00","energy","1.53","kWh"
"energy_sensor_001","2024-11-13T00:19:08.544201+00:00","energy","3.01","kWh"
"energy_sensor_001","2024-11-13T00:19:00.265724+00:00","energy","4.06","kWh"
"energy_sensor_001","2024-11-13T00:19:05.915583+00:00","energy","3.78","kWh"
"temp_sensor_001","2024-11-13T00:19:03.414376+00:00","temperature","19.24","Celsius"
"temp_sensor_001","2024-11-13T00:19:08.713016+00:00","temperature","21.14","Celsius"
"temp_sensor_001","2024-11-13T00:19:06.110160+00:00","temperature","20.91","Celsius"
"energy_sensor_001","2024-11-13T00:19:11.178622+00:00","energy","3.36","kWh"
"energy_sensor_001","2024-11-13T00:19:16.286917+00:00","energy","2.92","kWh"
"energy_sensor_001","2024-11-13T00:19:22.187075+00:00","energy","0.79","kWh"
"energy_sensor_001","2024-11-13T00:19:13.796538+00:00","energy","4.11","kWh"
"energy_sensor_001","2024-11-13T00:19:18.810766+00:00","energy","0.9","kWh"
"temp_sensor_001","2024-11-13T00:19:16.351003+00:00","temperature","23.24","Celsius"
"temp_sensor_001","2024-11-13T00:19:21.359579+00:00","temperature","19.92","Celsius"
"temp_sensor_001","2024-11-13T00:19:13.864801+00:00","temperature","18.59","Celsius"
"energy_sensor_001","2024-11-13T00:19:24.545570+00:00","energy","2.64","kWh"
"energy_sensor_001","2024-11-13T00:19:29.440773+00:00","energy","2.73","kWh"
"energy_sensor_001","2024-11-13T00:19:26.959168+00:00","energy","1.85","kWh"
